c1.diseaseId	c1.name	c1.STY	c1.MESH	c1.OMIM	c1.type	c2.geneId	c2.symbol	c2.uniprotId	c2.description	c2.DPI	c2.DSI	c2.pantherName	c0.score	c0.EI	c0.Npmids	c0.Nsnps
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	2294	FOXF1	Q12946	forkhead box F1	0.5	0.564	transcription factor; nucleic acid binding	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	2301	FOXE3	Q13461	forkhead box E3	0.429	0.608	transcription factor; nucleic acid binding	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	23026	MYO16	Q9Y6X6	myosin XVI	0.393	0.758	cell junction protein; cytoskeletal protein; enzyme modulator	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	23054	NCOA6	Q14686	nuclear receptor coactivator 6	0.643	0.616	nucleic acid binding	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	23082	PPRC1	Q5VV67	peroxisome proliferator-activated receptor gamma, coactivator-related 1	0.286	0.698	transcription factor	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	100	ADA	P00813	adenosine deaminase	0.857	0.465	hydrolase	0.0002747267842131	1.0	1	2
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	23112	TNRC6B	Q9UPQ9	trinucleotide repeat containing 6B	0.25	0.819	null	0.0002747267842131	0.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	23126	POGZ	Q7Z3K3	pogo transposable element with ZNF domain	0.214	0.657	nucleic acid binding	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	25928	SOSTDC1	Q6X4U4	sclerostin domain containing 1	0.857	0.477	null	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	1000	CDH2	P19022	cadherin 2	0.679	0.586	null	0.0002747267842131	0.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	10660	LBX1	P52954	ladybird homeobox 1	0.714	0.462	transcription factor; nucleic acid binding	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	10728	PTGES3	Q15185	prostaglandin E synthase 3	0.464	0.676	chaperone	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	10923	SUB1	P53999	SUB1 homolog, transcriptional regulator	0.679	0.51	null	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	10999	SLC27A4	Q6P1M0	solute carrier family 27 member 4	0.464	0.639	ligase	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	112476	PRRT2	Q7Z6L0	proline rich transmembrane protein 2	0.75	0.487	null	0.0002747267842131	0.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	11315	PARK7	Q99497	Parkinsonism associated deglycase	0.607	0.589	transcription factor; protease; nucleic acid binding; hydrolase	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	116442	RAB39B	Q96DA2	RAB39B, member RAS oncogene family	0.214	0.714	null	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	1282	COL4A1	P02462	collagen type IV alpha 1 chain	0.679	0.501	null	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	10569	SLU7	O95391	SLU7 homolog, splicing factor	0.679	0.572	nucleic acid binding	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	10458	BAIAP2	Q9UQB8	BAI1 associated protein 2	0.179	0.779	receptor	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	100038247	PTLS	null	Potocki-Lupski syndrome	0.071	0.86	null	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	100506013	APELA	P0DMC3	apelin receptor early endogenous ligand	0.786	0.645	null	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	100528024	DEL11P13	null	Wilms tumor, aniridia, genitourinary anomalies and mental retardation syndrome	0.429	0.734	null	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	1006	CDH8	P55286	cadherin 8	0.286	0.779	null	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	100874056	NLGN4Y-AS1	null	NLGN4Y antisense RNA 1	0.036	0.93	null	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	1009	CDH11	P55287	cadherin 11	0.643	0.578	null	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	1012	CDH13	P55290	cadherin 13	0.714	0.517	null	0.0002747267842131	1.0	1	1
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	10243	GPHN	Q9NQX3	gephyrin	0.393	0.606	null	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	129684	CNTNAP5	Q8WYK1	contactin associated protein like 5	0.179	0.838	cell adhesion molecule; transfer/carrier protein; transporter; protease; enzyme modulator; oxidoreductase; hydrolase; signaling molecule; extracellular matrix protein; receptor	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	1311	COMP	P49747	cartilage oligomeric matrix protein	0.607	0.508	null	0.0002747267842131	0.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	1312	COMT	P21964	catechol-O-methyltransferase	0.929	0.378	transferase	0.0002747267842131	1.0	1	1
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	1523	CUX1	P39880;Q13948	cut like homeobox 1	0.75	0.507	transcription factor; nucleic acid binding	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	152789	JAKMIP1	Q96N16	janus kinase and microtubule interacting protein 1	0.071	0.889	null	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	1545	CYP1B1	Q16678	cytochrome P450 family 1 subfamily B member 1	0.821	0.464	oxidoreductase	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	1557	CYP2C19	P33261	cytochrome P450 family 2 subfamily C member 19	0.857	0.453	null	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	157680	VPS13B	Q7Z7G8	vacuolar protein sorting 13 homolog B	0.536	0.684	null	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	1649	DDIT3	P35638	DNA damage inducible transcript 3	0.786	0.465	null	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	166336	PRICKLE2	Q7Z3G6	prickle planar cell polarity protein 2	0.214	0.804	cytoskeletal protein; structural protein	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	170302	ARX	Q96QS3	aristaless related homeobox	0.286	0.606	transcription factor; nucleic acid binding	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	151556	GPR155	Q7Z3F1	G protein-coupled receptor 155	0.071	0.889	null	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	1501	CTNND2	Q9UQB3	catenin delta 2	0.571	0.561	cytoskeletal protein	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	135	ADORA2A	P29274	adenosine A2a receptor	0.679	0.549	receptor	0.0002747267842131	1.0	1	1
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	140733	MACROD2	A1Z1Q3	MACRO domain containing 2	0.214	0.741	null	0.0002747267842131	1.0	1	1
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	1437	CSF2	P04141	colony stimulating factor 2	0.893	0.35	signaling molecule	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	144165	PRICKLE1	Q96MT3	prickle planar cell polarity protein 1	0.393	0.698	cytoskeletal protein; structural protein	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	144195	SLC2A14	Q8TDB8	solute carrier family 2 member 14	0.5	0.631	null	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	145173	B3GLCT	Q6Y288	beta 3-glucosyltransferase	0.179	0.758	transferase	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	147381	CBLN2	Q8IUK8	cerebellin 2 precursor	0.179	0.804	signaling molecule	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	15	AANAT	Q16613	aralkylamine N-acetyltransferase	0.429	0.693	null	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	170572	HTR3C	Q8WXA8	5-hydroxytryptamine receptor 3C	0.25	0.75	transporter; receptor	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	26056	RAB11FIP5	Q9BXF6	RAB11 family interacting protein 5	0.071	0.838	null	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	3827	KNG1	P01042	kininogen 1	0.857	0.504	null	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	4139	MARK1	Q9P0L2	microtubule affinity regulating kinase 1	0.393	0.714	transferase; kinase	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	2922	GRP	P07492	gastrin releasing peptide	0.607	0.525	null	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	4205	MEF2A	Q02078	myocyte enhancer factor 2A	0.571	0.604	null	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	4282	MIF	P14174	macrophage migration inhibitory factor (glycosylation-inhibiting factor)	0.857	0.448	null	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	4288	MKI67	P46013	marker of proliferation Ki-67	0.679	0.469	null	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	4306	NR3C2	P08235	nuclear receptor subfamily 3 group C member 2	0.643	0.484	transcription factor; receptor; nucleic acid binding	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	4340	MOG	Q16653	myelin oligodendrocyte glycoprotein	0.607	0.594	ligase	0.0002747267842131	0.0	1	1
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	4478	MSN	P26038	moesin	0.643	0.57	cytoskeletal protein	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	4129	MAOB	P27338	monoamine oxidase B	0.679	0.565	transferase; oxidoreductase; nucleic acid binding	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	4076	CAPRIN1	Q14444	cell cycle associated protein 1	0.179	0.819	transporter	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	3897	L1CAM	P32004	L1 cell adhesion molecule	0.679	0.486	cell adhesion molecule; phosphatase; hydrolase; defense/immunity protein; receptor	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	3918	LAMC2	Q13753	laminin subunit gamma 2	0.893	0.4	extracellular matrix protein; receptor	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	3981	LIG4	P49917	DNA ligase 4	0.821	0.453	ligase; nucleic acid binding	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	4036	LRP2	P98164	LDL receptor related protein 2	0.679	0.503	extracellular matrix protein; receptor	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	4049	LTA	P01374	lymphotoxin alpha	0.893	0.413	signaling molecule	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	406928	MIR137	null	microRNA 137	0.679	0.552	null	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	407040	MIR34A	null	microRNA 34a	0.714	0.466	null	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	407041	MIR34B	null	microRNA 34b	0.643	0.558	null	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	4487	MSX1	P28360	msh homeobox 1	0.536	0.544	transcription factor; nucleic acid binding	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	4719	NDUFS1	P28331	NADH:ubiquinone oxidoreductase core subunit S1	0.5	0.555	oxidoreductase	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	4723	NDUFV1	P49821	NADH:ubiquinone oxidoreductase core subunit V1	0.464	0.558	oxidoreductase	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	5080	PAX6	P26367	paired box 6	0.75	0.457	transcription factor; nucleic acid binding	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	51111	KMT5B	Q4FZB7	lysine methyltransferase 5B	0.036	0.93	null	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	5174	PDZK1	Q5T2W1	PDZ domain containing 1	0.571	0.654	null	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	5191	PEX7	O00628	peroxisomal biogenesis factor 7	0.607	0.517	receptor	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	5309	PITX3	O75364	paired like homeodomain 3	0.357	0.636	transcription factor; nucleic acid binding	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	5329	PLAUR	Q03405	plasminogen activator, urokinase receptor	0.643	0.538	null	0.0002747267842131	1.0	1	1
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	5340	PLG	P00747	plasminogen	0.821	0.399	protease; hydrolase	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	53407	STX18	Q9P2W9	syntaxin 18	0.286	0.779	transporter; membrane traffic protein	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	5053	PAH	P00439	phenylalanine hydroxylase	0.571	0.514	null	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	5013	OTX1	P32242	orthodenticle homeobox 1	0.25	0.734	transcription factor; nucleic acid binding	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	4756	NEO1	Q92859	neogenin 1	0.321	0.714	cell adhesion molecule; phosphatase; hydrolase; defense/immunity protein; receptor	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	4781	NFIB	O00712	nuclear factor I B	0.429	0.616	transcription factor; nucleic acid binding	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	4803	NGF	P01138	nerve growth factor	0.893	0.43	signaling molecule	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	4804	NGFR	P08138	nerve growth factor receptor	0.75	0.508	receptor	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	4851	NOTCH1	P46531	notch 1	0.75	0.407	defense/immunity protein; signaling molecule; receptor	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	491	ATP2B2	Q01814	ATPase plasma membrane Ca2+ transporting 2	0.393	0.703	transporter; hydrolase	0.0002747267842131	1.0	1	3
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	497258	BDNF-AS	null	BDNF antisense RNA	0.286	0.709	null	0.0002747267842131	1.0	1	2
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	4988	OPRM1	P35372	opioid receptor mu 1	0.75	0.471	receptor	0.0002747267842131	0.0	1	1
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	53942	CNTN5	O94779	contactin 5	0.25	0.758	cell adhesion molecule; phosphatase; hydrolase; defense/immunity protein; receptor	0.0002747267842131	1.0	1	0
C1510586	Autism Spectrum Disorders	Mental or Behavioral Dysfunction	D000067877	209850	disease	26137	ZBTB20	Q9HC78	zinc finger and BTB domain containing 20	0.607	0.509	null	0.0002747267842131	1.0	1	0
